temperature_C,wavelength_nm,absorption_cm2,archived_emission_reconstruction_cm2,mccumber_emission_cm2,fluorescence_photon_probability_per_nm,energy_equivalent_fluorescence_wavelength_nm
140.0,1034.0,1.3659071290529582e-21,1.3404765556802987e-20,1.2003726056683777e-20,0.031004968490057672,1000.9603125472845
140.0,1034.5,1.2442488740320289e-21,1.2793794123617407e-20,1.1114032559643726e-20,0.028651479868892337,1000.9603125472845
140.0,1035.0,1.1215055503022991e-21,1.2146776518093983e-20,1.0181892550988467e-20,0.026197779604635388,1000.9603125472845
140.0,1035.5,1.0003946763971717e-21,1.1477207739562119e-20,9.231118113616583e-21,0.023705617286838804,1000.9603125472845
140.0,1036.0,8.832908624808816e-22,1.0798171620425644e-20,8.283916573040745e-21,0.021232154638196877,1000.9603125472845
140.0,1036.5,7.721641656019171e-22,1.0121938544966473e-20,7.360102522576612e-21,0.018827992295083112,1000.9603125472845
140.0,1037.0,6.685458594406205e-22,9.45963344618859e-21,6.4765075359878916e-21,0.016535724326564975,1000.9603125472845
140.0,1037.5,5.735218709864575e-22,8.820973272908792e-21,5.6466169290921335e-21,0.014389088312515147,1000.9603125472845
140.0,1038.0,4.877507034577832e-22,8.214088467378396e-21,4.880430635807472e-21,0.01241269557554124,1000.9603125472845
140.0,1038.5,4.115005948059217e-22,7.645421991087363e-21,4.1845218938358414e-21,0.010622267027831036,1000.9603125472845
140.0,1039.0,3.447011407728037e-22,7.119709129925133e-21,3.5622671254055825e-21,0.009025300411231509,1000.9603125472845
140.0,1039.5,2.8700390465203687e-22,6.640022730620371e-21,3.0142079479476904e-21,0.0076220643273969815,1000.9603125472845
140.0,1040.0,2.3784656114683054e-22,6.207879021698234e-21,2.5385001460538133e-21,0.006406800625054269,1000.9603125472845
140.0,1040.5,1.9651610621660988e-22,5.8233914981548794e-21,2.1314083093673123e-21,0.005369028262731307,1000.9603125472845
140.0,1041.0,1.6220742211061904e-22,5.4854555022875055e-21,1.787807280660542e-21,0.004494849524155048,1000.9603125472845
140.0,1041.5,1.3407481207313765e-22,5.1919558266410665e-21,1.5016611598940832e-21,0.0037681850707467204,1000.9603125472845
140.0,1042.0,1.112744473710689e-22,4.939978759819584e-21,1.266450662065612e-21,0.0031718655735590855,1000.9603125472845
140.0,1042.5,9.299756256083121e-23,4.726024940091049e-21,1.0755380750281806e-21,0.0026885548964458647,1000.9603125472845
140.0,1043.0,7.849420335704912e-23,4.546206860914532e-21,9.224578465101983e-22,0.00230147716058962,1000.9603125472845
140.0,1043.5,6.708849897967818e-23,4.3964302205959634e-21,8.011338337681682e-22,0.001994952839851627,1000.9603125472845
140.0,1044.0,5.818653183039563e-23,4.272548614756211e-21,7.060262852891527e-22,0.0017547540327377674,1000.9603125472845
140.0,1044.5,5.12781992043366e-23,4.170496014476048e-21,6.322166325535655e-22,0.001568301340565363,1000.9603125472845
140.0,1045.0,4.5934575339227055e-23,4.086389356079165e-21,5.754412301794577e-22,0.001424732029067202,1000.9603125472845
140.0,1045.5,4.1802023357587295e-23,4.016604877624239e-21,5.320838349155273e-22,0.0013148653781664865,1000.9603125472845
140.0,1046.0,3.859437292199573e-23,3.957833452764276e-21,4.991391378717115e-22,0.001231096963638234,1000.9603125472845
140.0,1046.5,3.60841323246047e-23,3.90711128690215e-21,4.74157002779854e-22,0.0011672465851249514,1000.9603125472845
140.0,1047.0,3.4093514405482755e-23,3.861833245784458e-21,4.551759862734873e-22,0.0011183815372703397,1000.9603125472845
140.0,1047.5,3.24858411241913e-23,3.819754067191874e-21,4.406530358307511e-22,0.0010806324723433964,1000.9603125472845
140.0,1048.0,3.115768966061224e-23,3.7789734167581565e-21,4.293944218008166e-22,0.0010510143396796822,1000.9603125472845
140.0,1048.5,3.003200092607996e-23,3.737919328202027e-21,4.2049162497373124e-22,0.001027261436159493,1000.9603125472845
140.0,1049.0,2.9052216749133736e-23,3.69531993055233e-21,4.13264145087719e-22,0.001007681181988017,1000.9603125472845
140.0,1049.5,2.817742049234157e-23,3.650175579269968e-21,4.072100649617868e-22,0.0009910284128943183,1000.9603125472845
140.0,1050.0,2.737843376854114e-23,3.6017305834730636e-21,4.019649152087055e-22,0.0009764012474093281,1000.9603125472845
140.0,1050.5,2.663472410609136e-23,3.5494429136781955e-21,3.972679192280116e-22,0.0009631560177933635,1000.9603125472845
140.0,1051.0,2.593203521071307e-23,3.4929571407159074e-21,3.9293536469521965e-22,0.0009508404026312789,1000.9603125472845
140.0,1051.5,2.526058362945972e-23,3.432076970749431e-21,3.8883970374153376e-22,0.0009391411477009908,1000.9603125472845
140.0,1052.0,2.4613735042118408e-23,3.3667434348483806e-21,3.848938289439358e-22,0.000927844852091602,1000.9603125472845
140.0,1052.5,2.3987030806852814e-23,3.2970122707688734e-21,3.81039174932156e-22,0.0009168084001932925,1000.9603125472845
140.0,1053.0,2.3377495340328453e-23,3.2230361514950637e-21,3.772370472229833e-22,0.0009059374765817479,1000.9603125472845
140.0,1053.5,2.2783151757116842e-23,3.1450471157290568e-21,3.7346241946563237e-22,0.0008951712392818551,1000.9603125472845
